Unnamed: 0,fecha,HORA declarada,Ruta,OperadOR,flight_no,route,ac_type,registration,cn_ln,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,summary,_year,fallecidos_porcentaje
3514,1988-09-15,13:05,"Bahar Dar, Ethiopia",Ethiopian Airlines,604,Bahar Dar - Asmara,Boeing B-737-230,ET-AJA,23914/1456,104,98,6,35,35,0,0,"During takeoff, the aircraft ingested numerous pigeons into both engines. One engine lost thrust almost immediately and the second lost thrust during the emergency return to the airport. The aircraft crashed while trying to land. Engine failure due to ingestion of 10-16 Columba Guinea birds.",1988,33.65
3520,1988-10-17,00:30,"Rome, Italy",Uganda Airlines,775,London - Rome,Boeing B-707-338C,5X-UBC,19630/746,52,45,7,33,26,7,0,"Undershot runway and hit  a building while performing a third landing attempt in fog. The crew's lack of adequate preparation in the procedure for a non-precision approach, especially in crew coordination, altitude callouts and their continued descent beyond MDA without having located the runway visual markings. Crew fatigue.",1988,63.46
3521,1988-10-19,07:00,"Near Ahmedabad, India",Indian Airlines,113,Bombay - Ahmadabad,Boeing B-737-2A8,VT-EAH,20481/271,129,124,5,124,119,5,0,"The plane hit an electrical mast, 5 miles short of runway during an approach in fog and burst into flames. Error on the part of pilot-in-command as well as co-pilot due to non adherence to procedures under poor visibility conditions.",1988,96.12
3532,1988-12-14,21:50,"Near Luxor, Egypt",GAS Air,?,Dar-es-Salaam - Cairo,Boeing B-707-321C,5N-AYJ,19168/508,8,5,3,8,5,3,5,After 2 missed approaches at Cairo the plane diverted to Luxor but crashed into a residential neighborhood while attempting to land. Forced landing. Fuel exhaustion.,1988,100.0
3533,1988-12-21,19:03,"Lockerbie, Scotland",Pan American World Airways,103,London - New York City,Boeing B-747-121A,N739PA,19646/15,259,243,16,259,243,16,11,"The airliner disappeared from radar shortly after leveling off at FL 310 while on a flight from Heathrow Airport, London,  to New York. The aircraft broke up with two main sections of wreckage coming down in the town of Lockerbie. Detonation of an explosive device in the forward cargo area planted by terrorists.  Musician Paul Jeffreys killed. The aircraft was named ""Clipper Maid of the Seas.""",1988,100.0
3534,1989-01-08,20:25,"Leicestershire, England",British Midland Airways,92,London - Belfast,Boeing B-737-4Y0,G-OBME,23867/1603,126,118,8,47,47,0,0,"While en route and climbing through FL 280, a vibration was felt and the smell of smoke was detected.  A fan blade on the No. 1 engine detached and caused a compressor stall and vibration of the aircraft. The crew throttled back the No. 2 engine and the vibration stopped. Soon after it was decided to shut down the No. 2 engine. While attempting to land, power was lost in the No. 1 engine, the aircraft stalled and crashed into trees 3,000 ft. short of the runway. The crew mistakenly shut down the wrong engine, lost power in the disabled engine and was unable to maintain flight in the final approach.",1989,37.3
3538,1989-02-08,14:08,"Santa Maria, Azores, Portugal",Independent Air Inc.,1851,Bergamo - Orio al Serio - Santa Maria,Boeing B-707-331B,N7231T,19572/687,144,137,7,144,137,7,0,"The airliner hit a mountain while attempting to land at Santa Maria. The crew mistakenly continued to descend through 3,000 ft. which it was cleared to. Because of a overlap in communications, the tower did not notice the mistake. The aircraft continued to descend and did not comment or react to warnings from the GPSW for 7 seconds. The aircraft then hit Pico Alto mountain at an altitude of 2,000 ft.  Procedural errors by the flight crew and ATC. Descent of the aircraft below minimum sector altitude. Transmission from the tower of a QNH value higher than the actual value.",1989,100.0
3539,1989-02-19,06:36,"Near Kuala Lumpur, Malaysia",Flying Tiger Line,66,Singapore - Kuala Lumpur,Boeing 747-249F,N807FT,21828/408,4,0,4,4,0,4,0,"The cargo plane descended below minimums and impacted trees and a hill. Non-standard phraseology used by Kuala Lumpur ATC, causing the crew to misinterpret the instructions.",1989,100.0
3540,1989-02-24,02:09,"Honolulu, Hawaii",United Air Lines,811,Los Angeles - Honolulu - Auckland - Sydney,Boeing B-747-122,N4713U,19875/89,356,338,18,9,9,0,0,"After leaving Honolulu, on a flight from Los Angeles to Sydney, Australia, the loss of an improperly latched forward lower lobe cargo door resulted in explosive decompression and loss of power in the No. 3 and 4 engines. Nine passengers were sucked out of the plane and lost at sea. The plane landed safely. The cargo door opening was attributed to a faulty switch or wiring in the door control system which permitted electrical actuation of the door latches towards the unlatched position after initial door closure and before takeoff. As a failsafe, the latches should have been blocked from moving by a mechanism called a ""locking sector"" (one on each latch), engaged manually by a lever after the door is closed.  However, the locking sectors as designed were not strong enough and could be overcome by the motors which was a design flaw right from the introduction of the747.  This was finally recognized as serious, after a non-fatal failure in 1987, but installing stronger locking sectors required taking each plane out of service 10 hours, and the FAA had allowed airlines 18 months so they could do it during other maintenance procedures.",1989,2.53
3547,1989-03-21,11:55,"Guarulhos, Brazil",Transbrasil,?,Manaus - Sao Paulo-Guarulhos,Boeing B-707-349C,PT-TCS,19354/503,3,0,3,3,0,3,18,"The plane crashed into houses during a steep approach. Crew error. High speed approach. Deep stall. This was the Boeing 707 used in the movie ""Airport"" in 1970.",1989,100.0
3579,1989-09-03,20:45,"Near Sao Jose do Xingu, Brazil",Varig,254,Maraba - Belem,Boeing B-737-241,PP-VMK,21006/398,54,48,6,13,13,0,0,"A series of navigation errors led to the aircraft running out of fuel and crashing into the jungle. The crew was working with a filight plan that showed the course in tenths of a degree  instead of in the usual whole degrees. When the flight plan indicated 0270 degrees, the crew should have been flying at 027 degrees. Instead they flew at 270 degrees (west).Therefore, the crew flew in  the wrong direction, even though Belem was north of Maraba and the sun was setting right in front of them. Then they assumed they had overshot Belem and flew straight back east. Then they began following a river which they assumed was the Amazon which would lead them to Belem, but it was the Xingu river. Finally, they  tuned in a radio station and homed in on it assuming it was a Belem station, which it wasn't.",1989,24.07
3586,1989-09-20,23:21,"La Guardia Airport, New York, New York",USAir,5050,"New York City - Charlotte, NC",Boeing B-737-401,N416US,23884/1643,63,57,6,2,2,0,0,"During an aborted takeoff,  the aircraft overran the runway, hit a wooden approach lighting pier and came to rest partially submerged in shallow water in Bowery Bay. The failure of the captain to exercise his authority in a timely manner to reject or continue the troubled takeoff which was initiated by a mistrimmed rudder.",1989,3.17
3599,1989-10-21,07:53,"Near Tegucigalpa, Honduras",TAN,414,Managua - Tegucigalpa,Boeing B-727-224,N88705,19514/597,146,138,8,127,123,4,0,The aircraft landed short of the runway in heavy rain and high winds after returning to the airport. The crew did not follow the proper approach procedure.,1989,86.99
3601,1989-10-26,18:55,"Hualien, China",China Airlines (Taiwan),204,Hualien - Taipei,Boeing B-737-209,B-180,23795/1319,54,47,7,54,47,7,0,"The plane hit a 7,000 ft, mountain 10 minutes after taking off. The flight crew used an incorrect departure procedure.",1989,100.0
3608,1989-11-27,07:16,"Bogota, Colombia",AVIANCA,203,Bogota - Cali,Boeing B-727-21,HK-1803,19035/272,107,101,6,107,101,6,3,The plane burst into flames and crashed shortly after taking off from El Dorado Airport. Detonation of an explosive device placed on the floor on the starboard side of the passenger cabin at seat 15F which ignited fuel vapors in an empty fuel tank. The bomb was placed by members of the drug cartel headed by Pablo Escobar in an attempt to kill presidental candidate Cesare Gaviria. He was not aboard the flight.,1989,100.0
3623,1990-01-25,21:34,"Cove Neck, New York",AVIANCA,052,Medellin - New York City,Boeing B-707-321B,HK 2016,19276/592,158,149,9,73,65,8,0,"The aircraft was put in a series of extended holding patterns as it approached New York.The crew informed ATC they were running out of fuel but did not declare an emergency and were cleared to land. After a missed approach and during  a go-around, the plane ran out of fuel and crashed in a wooded area. The captain speaking very little English and communicating through the first officer, at no time declared an emergency. The first officer used the term ""we need priority"" several times, rather than declaring an emergency. The ATC did not realize the peril of the aircraft. Failure of the crew to properly communicate the emergency situation to the ATC. Although blame was placed squarely on the crew there are several reasons why ATC should have  taken some responsibility for the accident. ATC was trying to land too many planes at once given the weather and number of missed approaches and aborted landing that were taking place. The plane was put in an extended holding pattern on three different occasions. The crew was not told of wind shear below 500 ft. which led to the aborted landing attempt. The plane was passed between three different controllers as it came out of its holding pattern to land. Each time the crew had to repeat their fuel situation.  The crew did say ""we are running out of fuel"" numerous times only to be taken on a wide circling pattern after the first attempt at landing was aborted. Although the major blame was placed on the crew, in the end, the FAA paid 40% of compensations to the passenger's families.",1990,46.2
3648,1990-05-11,00:00,"Manila, Philippines",Philippine Air Lines,?,Manila - Iloilo,Boeing B-737-3Y0,EI-BZG,24466,119,113,6,8,8,0,0,There was an explosion in the center fuel tank while the aircraft was being pushed back for flight. Ignition of vapors in the empty center tank probably resulted from faulty wiring. Several causes have been presumed including chafed insulation on the wiring for the center fuel tank float level switch and damaged insulation on the wiring of the nearby wing anti-ice valve.,1990,6.72
3661,1990-09-11,15:30,"Off Newfoundland, Canada",Faucett,?,Malta - Miami - Reykjavík - Gander,Boeing B-727-247,OB-1303,20266/760,18,15,3,18,15,3,0,The aircraft ran out of fuel and crashed into the sea. The last message that was heard from the crew was they were low on fuel and preparing to ditch.,1990,100.0
3666,1990-10-02,09:15,"Guangzhou, China",China Southern Airlines / Xiamen Airlines,?/8301,Guangzhou - Shanghi,Boeing B-737-247 / Boeing B-757-21B,B-2812/B-2510,24758/282 / 23189/1072,226,205,21,128,121,7,0,"Shortly after taking off a hijacker entered the cockpit and demanded to be flown to Hong Kong. The captain circled for 30 minutes and after a struggle in the cockpit, attempted to land at Guangzhou, hitting the runway hard, clipping a B-707, crashing into a B-757, filpping over and bursing into flames. Eighty-two aboard the B-737 and 46 aboard the B-757 were killed. Later figures suggest the death toll was 132 and included the hijacker and driver of a vehicle.",1990,56.64
3675,1990-12-03,13:45,"Romulus, Michigan",Northwest Airlines/ Northwest Airlines,299/1482,Detroit - Pittsburg,Boeing B-727-251 / MD Douglas DC-9-14,N278US/N3313L,21157 / 45708/77,198,186,12,8,7,1,0,Ground collision in dense fog. The 727 was on its takeoff roll when the DC-9 taxied onto the active runway. Improper crew coordination aboard the DC-9.  Failure to stop and alert ATC of positional uncertainty. Eight killed aboard the DC-9. None aboard the B-727.,1990,4.04
3676,1990-12-04,00:00,"Nairobi, Kenya",Sudania Air Cargo,?,Khartoum - Nairobi,Boeing B-707-320F,ST-SAC,19377/666,10,7,3,10,7,3,0,"Undershot the runway by 4km on a second approach, hit powerlines and crashed in fog.",1990,100.0
3681,1991-02-01,18:07,"LAX, Los Angeles, California",USAir / Skywest Airlines,1493/5569,Columbus - Los Angeles \  Los Angeles - Fresno,Boeing B-737-300 / Swearingen SA-227AC,N388US/N683AV,23310/1145 / AC-683,101,93,8,34,30,4,0,"The Skywest Metroliner was told to taxi into position for takeoff and hold. The ATC became preoccupied with another aircraft that departed the tower frequency. A Wings West aircraft reporting ""ready for takeoff"", caused some confusion because the controller didn't have a flight progress strip in front of her. The strip appeared to have been misfiled at the clearance delivery position. The USAir, which was cleared to land, struck the rear of the Metroliner. After the collision, both planes slid off the runway into an unoccupied fire station and burst into flames.The failure of the Los Angeles Air Traffic facility management to implement procedures that provided redundancy comparable to the requirements contained in the National Operational Position Standards and the failure of the FAA ATS to provide adequate policy direction and oversight to its ATC facility managers. These failures created an environment in the Los Angeles ATC tower that ultimately led to the failure of the  controller to maintain awareness of the traffic situation, culminating in the inappropriate clearances and the subsequent collision of the USAir and SkyWest aircraft. Twenty-two killed aboard the USAir and all 12 aboard the Metroliner. One additional person died 31 days after the accident making it 35 killed.",1991,33.66
3687,1991-03-03,09:44,"Near Colorado Springs, Colorado",United Air Lines,585,Denver - Colorado Springs,Boeing B-737-291,N999UA,22742/875,25,20,5,25,20,5,0,"While on final approach to Colorado Springs, the aircraft suddenly rolled to the right and pitched nose down until it reached an almost vertical attitude before hitting the ground. Uncommanded deflection of the rudder caused by the jamming of the main rudder PUC servo valve. The rudder malfunction forced the rudder to go in the opposite direction the pilots commanded it to go. First female pilot to die on the flight deck of a major U.S. airline.",1991,100.0
3704,1991-05-26,23:17,"Near Ban Nong Rong, Thailand",Lauda Air,004,"Bangkok - Wien, Austria",Boeing B-767-3Z9ER,OE-LAV,24628/283,223,213,10,223,213,10,0,"Twelve minutes after takeoff the crew received a visual REV ISLN advisory warning which indicated that an additional system failure may cause deployment of the No. 1 engine thrust reverser. No action was taken since the manual indicated ""No Action Required"". Just before reaching FL 310 during a climb, there was an uncommanded deployment of the No. 1 engine thrust reverser. The aircraft stalled, went into a steep high speed dive, broke apart at 4,000 feet and crashed into the jungle 70 miles northwest of Bangkok. Failure of the reverse thrust isolation valve. Following the accident Boeing made modifications to the thrust reverser system. The aircraft was named Wolfgang Amadeus Mozart.",1991,100.0
3717,1991-08-16,01:55,"Imphal, India",Indian Airlines,257,Calcutta - Imphal,Boeing B-737-2A8,VT-EFL,21497,69,63,6,69,63,6,0,Crashed into high ground during approach to Imphal. The crew failed to follow the correct approach course.,1991,100.0
3746,1991-12-29,15:05,"Wanli, Taiwan",China Airlines (Taiwan),358,Taipei - Anchorage,Boeing B-747-2R7F,B-198,22390,5,0,5,5,0,5,0,The cargo plane crashed on takeoff  after losing the No. 3 and 4 engines due to corroded midspar fuse pins. The No. 3 engine broke loose first striking the No. 4 engine.,1991,100.0
3756,1992-03-24,07:02,"Athens, Greece",Golden Star Air Cargo,?,Amsterdam - Athens,Boeing 707-321C,ST-ALX,18715/364,7,4,3,7,4,3,0,"The crew deviated from the ILS localizer during an approach to  Runway 33R and struck 2,000 foot Mount Hymittus. The pilot didn't comply with the procedures for an ILS approach and attempted a visual approach. The pilot confirmed ""established on the ILS localizer,"" but he was not on the localizer course. The crew waited too long before performing a missed approach.",1992,100.0
3765,1992-06-06,21:00,"Tucuti, Panama",COPA (Panama),201,"Panama City, Panama - Cali, Colombia",Boeing B-737-204,HP-1205,22059/631,47,40,7,47,40,7,0,"Twenty minutes after leaving Panama, the aircraft changed course to miss an area of thunderstorms. It then went into uncontrolled high speed dive and broke up at FL 100. Intermittent failure of one gyro caused non-synchronization of attitude indicators. Crew responded by selecting one gyro for both artificial horizons, but selected the wrong one. The selector control operated the opposite way from the one they had trained on. Failure to cross-check against standby indicator. Pilot came out of a left bank and continued into a right bank that eventually rolled the aircraft and caused it to go into a steep dive from which recovery was not possible.",1992,100.0
3767,1992-06-22,06:05,"Cruzeiro do Sul, Brazil",VASP,?,Rio Branc - Cruzeiro do Sul,Boeing 737-2A1C,PP-SND,21188/444,3,1,2,3,1,2,0,The cargo plane crashed while on approach after the crew was distracted by a intermittent compartment warning.,1992,100.0
3794,1992-10-04,17:05,"Amsterdam, Netherlands",El Al,1862,Amsterdam - Tel Aviv,Boeing B-747-258F,4X-AXG,21737/362,4,1,3,4,1,3,39,"Shortly after taking off from Schiphol Airport, while climbing through 6,500 feet, the No. 3 engine separated with its pylon from the aircraft and damaged the leading edge of the right wing. The No. 3 engine separated in such a way that the No. 4 engine and pylon also separated from the wing. During an attempted return to the airport, the aircraft crashed into a 11 story building in the Bijlmermeer residential district. The design and certification of the B-747 pylon was found to be inadequate to provide the required level of safety. The system to ensure structural integrity by inspection failed. The separation of the No. 3 engine was initiated by fatigue (corrosion) in the inboard midspar fuse pin. This led to loss of the No. 4 engine and pylon and damage to several systems which ultimately led to loss of control of the aircraft.",1992,100.0
3806,1992-11-24,07:52,"Near Guilin, China",China Southern Airlines,3943,Guangzhou - Guilin,Boeing B-737-3Y0,B-2523,24913/2052,141,133,8,141,133,8,0,"The aircraft crashed into a 7,000 ft. mountain, 15 miles from the airport while on apporach. Malfunction of the thrust lever which caused a loss of control of the aircraft.",1992,100.0
3826,1993-03-31,12:25,"Anchorage, Alaska",Japan Air Lines,46E,?,Boeing B-747-466,N47EV,26348,5,2,3,0,0,0,0,"The No.2 engine and pylon separated from the aircraft at 2,000 feet. The plane landed safely. The engine separation was due to an encounter with severe or possibly extreme turbulence and a fatigue crack.",1993,0.0
3832,1993-04-26,13:00,"Aurangabad, India",Indian Airlines,491,Aurangabad - Bombay,Boeing B-737-2A8,VT-ECQ,20961/375,118,112,6,55,55,0,0,"During take off, the aircraft failed to climb and struck a vehicle on a public road just beyond the end of the runway. The aircraft was substantially damaged and the pilot elected to carry out a forced landing. During the attempted landing, the aircraft struck powerlines, crashed and burned. Pilots error in initiating late rotation and following wrong rotation technique, and failure of the NAA to regulate the mobile traffic on the Beed road during the flight hours.",1993,46.61
3837,1993-05-19,15:04,"Near Medellin, Colombia",SAM Colombia,501,Panama City - Medellin,Boeing B-727-46,HK-2422X,18876/217,132,125,7,132,125,7,0,"The plane hit Mt. Paramo Frontino at 12,300 ft. while on approach to Maria Cordova Airport. Errors by the crew and the ATC. The aircraft descended into mountainous terrain before actually reaching the Abejorral NDB beacon. The VOR/DME had been sabotaged by terrorists and not in service.",1993,100.0
3846,1993-07-26,15:48,"Haenam, South Korea",Asiana Airlines,733,Seoul - Mokpo,Boeing B-737-5L9,HL-7229,24805/1878,110,104,6,68,64,4,0,The aircraft hit Mt. Ungeo at 800 ft. while on approach after two missed landing attempts in high winds and heavy rain. Captain's decision to land in weather that had fallen below minima.,1993,61.82
3875,1994-03-08,14:54,"New Delhi, India",Sahara,?,Training,Boeing 737-2R4C,VT-SIA,21763/571,4,0,4,4,0,4,0,Crashed during touch-and-go exercises. Application of wrong rudder by trainee pilot  during engine failure exercise. Captain did not guard/block the rudder control and give clear commands as instructor so as to obviate the application of wrong rudder control by the trainee pilot.,1994,100.0
3913,1994-09-08,19:03,"Near Aliquippa, Pennsylvania",USAir,427,Chicago - Pittsburgh,Boeing B-737-3B7,N513AU,23699/1452,132,127,5,132,127,5,0,"While on approach, the aircraft went into a sudden nose dive from 6,000 ft. and crashed into a wooded ravine 6 miles northwest of Pittsburgh International Airport. The accident was caused by a loss of control of the aircraft resulting from the movement of the rudder surface to its blowdown limit or an uncommanded rudder reversal. The rudder surface deflected in a direction opposite to that commanded by the pilots as a result of a jam of the main rudder PCU servo valve secondary slide to the servo valve housing offset from its neutral position and overtravel of the  primary slide. The most likely sequence of events that led up to the accident included the jamming of the PCU servo valve, the application of light left rudder followed by hard right rudder which caused the rudder to reverse in the opposite direction the pilot commanded it to go.  The application of hard right rudder was possibly initiated because the plane flew into the wake vortex of a B-727 which rolled the plane to the left.  Rudder hardover is normally corrected with the stick (ailerons) but because the plane was flying at the crossover speed of 190 knots with flaps 1, using the stick would not correct the situation. When the right rudder was applied the rudder went to its fullblown left position causing the plane to roll further left, stall and go into a dive. Some speculate if the pilot-in-command pushed forward on the yoke to gain some speed rather than pull back, the accident possibly could have been avoided. Blame was not placed on the crew because there was no mention of this type of recovery by the manufacturer nor was there any training for such an occurrence.",1994,100.0
3935,1994-12-10,11:30,Pacific Ocean,Philippine Air Lines,434,Manila - Cebu - Tokyo,Boeing B-747-200,EI-BWF,21575,293,273,20,1,1,0,0,"An explosive device detonated at FL 300 under a seat in the passenger cabin blowing a two square foot hole in the cabin floor and killing one passenger in seat 26K. The bomb was placed on the plane by Ramzi Yousef, an Al-Qaeda terrorist, on the flight from Manila to Cebu. The explosion occurred on the second journey of the flight from Cebu to Tokyo. The plane made a safe emergency landing at Okinawa in spite of damage to the flight controls.",1994,0.34
3940,1994-12-21,09:53,"Coventry, England",Phoenix Aviation,702,East Midlands - Coventry,Boeing 737-2D6C,7T-VEE,20758/322,5,0,5,5,0,5,0,After a go-around the plane struck a transmission tower and crashed. The crew allowed the aircraft to descend significantly below the normal approach glide path  in conditions of patchyfog.,1994,100.0
3942,1994-12-29,15:30,"Near Van, Turkey",Turkish Airlines (THY),278,Ankara - Van,Boeing B-737-4Y0,TC-JES,26074/2376,76,69,7,57,52,5,0,The aircraft crashed into a hill near the airport in driving snow after a fourth landing attempt. Controlled flight into terrain.,1994,75.0
3975,1995-08-09,20:14,"Mt. Chichontepec, San Vincente, El Salvador",Aviateca,901,Guatemala City - San Salvador,Boeing B-737-2H6,N125GU,23849/1453,65,58,7,65,58,7,0,"Crashed into Mt. Chichontepec volcano at 5,900 ft. at night during heavy rain and thunderstorms. Possible damage to the aircraft's DME due to lightning. Confusion between the pilot and ATC due to bad weather and a diversion. The Ground Proximity Warning System had sounded and power was applied but too late.",1995,100.0
3992,1995-11-13,08:55,"Kaduna, Nigeria",Nigeria Airways,357,Jos - Kano,Boeing B-737-2F9,5N-AUA,22985,137,129,8,9,9,0,0,"The aircraft touched down halfway down the runway, veered off the runway where dry grass caught fire under the aircraft and eventually spread destroying the aircraft.",1995,6.57
3995,1995-11-30,19:10,"Baku, Azerbaijan",Azerbaijan Airlines,?,?,Boeing 707-323C,4K-401,19584/663,6,0,6,2,0,2,0,While attempting to land the cargo plane struck light posts and crashed into a field.,1995,33.33
3996,1995-12-03,22:44,"Near Douala, Cameroon",Cameroon Airlines,3701,Cotonou - Douala,Boeing B-737-2K9,TJ-CBE,23386/1143,78,72,6,72,68,4,0,The plane went into a dive and crashed 6 km short of the runway into a swamp during a second attempt at landing. Loss of power in the No. 1 engine.,1995,92.31
4001,1995-12-20,21:38,"Near Buga, Valle del Cauca, Colombia",American Airlines,965,Miami - Cali,Boeing B-757-223,N651AA,24609/390,164,156,8,160,152,8,0,"While on a flight from Miami, FL to Cali, Columbia the aircraft crashed into Mt. El Deluvio 38 miles north of Cali while attempting to land. On approach, the crew was requested to report over Tulua VOR which they already passed. This confused them and they decided to go direct to Rozo beacon. Entering the abbreviation ""R"", incorrectly steered the plane towards Bogota. More than a minute into the  turn the crew steered manually toward Cali, but this now took them into the path of a mountain. Crew error. Lack of situational awareness, failure to adequately plan and execute the approach, failure to realize that the FMS had turned the aircraft toward mountains. Crew also neglected to retract the speed brakes after the Ground Proximity Warning System alert.  Lack of adequate radar. Different  Flight Management System naming convention from that published in navigational charts.",1995,97.56
4009,1996-02-06,23:47,"Off Puerto Plata, Domincan Republic","Alas Nacionales, leased from Birgen Air",301,Puerto Plata - Gander,Boeing B-757-225,TC-GEN,22206/31,189,176,13,189,176,13,0,"The plane crashed into the Atlantic Ocean, 21 km north of Puerto Plata, shortly after taking off. Incorrect airspeed indications resulting from a clogged pitot tube. The readings were greater than the actual airspeed resulting in the crew reducing  power and leading to a stall. Failure of the crew to recognize the activation of the control column shaker as a warning of an imminent stall. Failure of the crew to carry out the procedures to recover the aircraft from the stall and restore lift.",1996,100.0
4014,1996-02-29,20:25,"Arequipa, Peru",Compania de Aviacion Faucett SA (Peru),251,Lima - Arequipa,Boeing B-737-222,OB-1451,19072/86,123,117,6,123,117,6,0,"The aircraft crashed into a hillside several miles from the airport while attempting to land. The pilot reported flying at 9,500 ft. when the aircraft was actually flying 8,640 ft. Controlled flight into terrain.",1996,100.0
4028,1996-06-09,14:55,"Rasht, Iran",Iran Air,?,Training,Boeing 727-286,EP-IRU,21079/1131,7,0,7,7,0,7,0,The training flight crashed into a field during touch-and-go landings.,1996,100.0
4037,1996-07-17,20:31,"Off East Moriches, New York",Trans World Airlines,800,New York City - Paris,Boeing B-747-131,N93119,20083/153,230,212,18,230,212,18,0,"While on a flight from New York to Paris, France, the aircraft exploded at  FL 130, broke up and crashed into the Atlantic Ocean off Long Island, N.Y. The NTSB determined that the probable cause of the accident was an explosion of the center wing fuel tank resulting from ignition of the flammable fuel/air mixture in the tank. The source of ignition energy for the explosion could not be determined with certainty but, of the sources evaluated by the investigation, the most likely was a short circuit outside of the center wing tank that allowed excessive voltage to enter it through electrical wiring associated with the fuel quantity indication system.  To say that numerous government agencies acted strangely and suspiciously would be an understatement.  A great deal of evidence was either suppressed or ignored. Rumors persist that the plane was brought down by a missile, either by the Navy conducting exercises in the area or by terrorists.",1996,100.0
4047,1996-10-02,01:16,"Off Pasamayo, Peru",Aeroperu,603,Lima - Santiago,Boeing B-757-200,N52AW,25489/505,70,61,9,70,61,9,0,"The aircraft crashed into the ocean 28 minutes after taking off from Lima, Peru. Pieces of adhesive tape were found covering the static ports, placed there by personnel during aircraft maintenance and cleaning, causing the malfunction of the airspeed indicators and altimeters. The crew was not able to correctly determine their altitude and airspeed and with no ground reference over water and at night, crashed into the sea. An employee did not remove the adhesive tape from the static ports, nor was it detected by any number of people, including the captain, during the preflight inspection. A maintenance worker was tried and convicted of negligent homicide for failing to remove the adhesive tape and received 2 years in jail.",1996,100.0
4051,1996-10-22,22:41,"Manta, Ecuador",Million Air,?,Manta - Miami,Boeing B-707-323C,N751MA,19582/639,4,0,4,4,0,4,30,"The cargo plane, carrying flowers and frozen fish crashed into the Dolorosa district, bursting into flames shortly after taking off. One engine caught fire during the climb-out.",1996,100.0
4055,1996-11-07,17:00,"Lagos, Nigeria",Aviation Development Corporation,086,Port Harcourt - Lagos,Boeing B-727-231,5N-BBF,20054/718,143,134,9,143,134,9,0,The plane crashed mid-way along its scheduled 50 minute route. The aircraft went into a roll and lost control after taking evasive action to avoid another aircraft. The plane was flying almost at the speed of sound when it crashed and disintegrated. ATC error. The controller thought he had cleared to aircraft to FL100 but the aircraft was still flying at FL240.,1996,100.0
4057,1996-11-12,18:40,"Near Charkhi Dadri, India",Saudi Arabian Airlines / Kazakhstan Airlines,763/1907,New Delhi - Dhahran / Chimkent - New Delhi,Boeing B-747-168B / Ilyushin IL-76TD,HZ-AIH/UN-76435,22748/555/1023413428,349,316,33,349,316,33,0,"Midair collision 17 km W of New Delhi.  The Saudi 747 had just taken off from New Delhi airport ascending to 14,000 feet while the Il-76 was descending. Three hundred twelve aboard the B-747 and thirty-seven aboard the Il-76 were killed. The Il-76 descended below its assigned altitude. The death toll was reduced from 351 to 349 after Kazakstan Airlines reported 37 aboard rather than 39. Neither aircraft was equipped with an Airborne Collision Avoidance System. The 747 had taken off from Delhi and had been cleared to climb to FL140.  Meanwhile, the IL76, which was inbound to Delhi on the same airway, had been cleared to descend to FL150. However, due to a misunderstanding, the pilot and most of the cockpit crew of the IL76 believed the flight had been cleared to continue down to FL140. The Indian accident report attributed the failure of most of the IL76 crew to correctly understand the situation due to their lack of a working knowledge of English. Also contributing to the crew's decision to continue the descent below their clearance limit were poor cockpit resource management, a lack of leadership by the captain, a lack of co-ordination between the crew and a general casual attitude to the conduct of the flight.",1996,100.0
4061,1996-11-23,15:15,"Off Mitsamiouli, Comoros",Ethiopian Airlines,961,Addis Ababa - Nairobi,Boeing B-767-260ER,ET-AIZ,23916/187,175,163,12,127,117,10,0,"The aircraft was hijacked shortly after taking off from Ethiopia by three drunken escaped prisoners. They demanded to be flown to Australia, but wouldn't let the pilot stop to refuel. The plane eventually ran out of fuel and ditched 500 feet offshore of Le Galawa Beach on the island of Grand Comoros. When it was aparent the plane was out of fuel, the hijackers fought the pilot for control of the aircraft. In the last seconds aloft, the left wing tip struck the water and the plane crashed into the sea flipping at least once before breaking into several  parts. The water was shallow but many passengers had inflated their safety vests which prevented them from swimming out from under the cabin and they drowned.",1996,72.57
4078,1997-02-14,12:34,"Carajas, Brazil",Varig,265,Maraba - Carajas,Boeing B-737-2C3,PP-CJO,21013/393,52,46,6,1,0,1,0,The aircraft touched down hard. The right main landing gear collapsed causing the plane to veer to the right and end up in a wooded area. The first officer was killed.,1997,1.92
4091,1997-05-08,21:28,"Huangtian, China",China Southern Airlines,3456,Chongqing - Shenzen,Boeing B-737-31B,B-2925,27288/2577,74,65,9,35,33,2,0,"The aircraft touched down hard, causing the nosegear to collapse. The pilot chose to to go-around. The aircraft climbed away but shortly after, the pilot declared an emergency and attempted to land on the runway in the opposite direction. The aircraft crashed on the runway, broke up and caught fire.The accident happened in poor weather with heavy rain associated with local thunderstorm activity.",1997,47.3
