Unnamed: 0,fecha,HORA declarada,Ruta,OperadOR,flight_no,route,ac_type,registration,cn_ln,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,summary,_year,fallecidos_porcentaje
3204,1982-09-29,19:23,"Luxembourg, Luxembourg",Aeroflot,343,Moscou-Luxembourg-La Havane-Lima,Ilyushin IL-62M,CCCP-86470,72503,77,66,11,7,?,?,0,"The aircraft swerved to the right after landing, sideswiped a water tower, crashed into a building and continued into a revine where it exploded and burned. Failure of the control mechanism on the No.1 engine reverser.",1982,9.09
3205,1982-11-17,00:00,Off Taiwan,Far Eastern Air Transport,?,?,Bell 212,B-2311,30575,15,?,?,15,?,?,0,The helicopter crashed into the sea.,1982,100.0
3207,1982-11-29,00:00,"Quetame, Colombia",Aerolineas Centrales de Colombia,?,San Jose del Guaviare - Bogotá,de Havilland Canada DHC-6 Twin Otter 310,HK-2536,713,22,20,2,22,20,2,0,"Crashed into a mountain. Flying under VFR in IFR conditions, navigation error and lack of adequate training.",1982,100.0
3208,1982-12-07,19:07,"Near Pueblo, Colorado",Pioneer Airlines,?,"Sante Fe, NM - Pueblo, CO",Swearingen SA.227AC Metro III,N30093,AC-449,2,0,2,2,0,2,0,The cargo plane flew into a hill while descending to land. The pilot may have had a physical imparement.,1982,100.0
3209,1982-12-09,13:27,"La Serena, Chile",Aeronor Chile,304,Santiago - La Serena,Fairchild F-27J,CC-CJE,0063,46,42,4,46,42,4,0,"While on approach, the aircraft suddenly banked to the left and went into a steep descent and crashed.  Inadequate flight procedures by the pilot in command after experiencing a loss of power in the left engine.  Inadequate flight planning by the pilot-in-command in coordinating the adoption of measures and applying procedures to successfully remedy a stall condition caused by total loss of power in the left engine when the aircraft was flying at low altitude on final approach to land.",1982,100.0
3212,1982-12-24,17:10,"Guangzhou, China",CAAC,?,Changsha-Canton,Ilyushin IL-18B,B-202,189001401,69,58,11,25,25,0,0,A passenger's cigarette caused a fire in the cabin which led to an oxygen tank exploding.,1982,36.23
3213,1983-01-09,00:00,"Brainerd, Minnesota",46826/109,927,Minneapolis-St Paul - Brainerd,Convair 580-11A,N844H,327A,33,30,3,1,1,0,0,"The plane landed 1,725 feet beyond the runway threshold, right wing down, veered to the right until the right propeller struck a 2 to 3 foot snow bank. The blade separated from the engine and penetrated the cabin. Proper alignment not attained by pilot in command. Terrain condition, snow bank. Lack of NOTAM. Improper snow removal.",1983,3.03
3214,1983-01-11,02:50,"Detroit, Michigan",United Air Lines,2885,Detroit - Los Angeles,McDonnell Douglas DC-8-54F37,N8053U,46010/406,3,0,3,3,0,3,0,"After taking off the cargo plane rolled to the right with wings vertical to the ground until it crashed into a field. The flight crew's failure to follow procedural checklist requirements and to detect and correct a mistrimmed stabilizer before the aircraft became uncontrollable. Contributing to the accident was the captain allowing the second officer, who was not qualified to act as a pilot, to occupy the seat of the first officer and to conduct the take-off.",1983,100.0
3217,1983-03-09,00:00,"Off Macae, Brazil",Aeroleo Taxi Aereo,?,?,Bell 212,PT-HJN,30761,11,?,?,11,?,?,0,Crashed into the sea.,1983,100.0
3218,1983-03-10,00:00,"Near Shach Goan, Afghanistan",Bakhtar Afghan Airlines,?,Uruzgan-Kaboul,de Havilland Canada DHC-6 Twin Otter 300,YA-GAZ,395,19,17,2,19,17,2,0,"Pilot decided to climb and continue to fly VFR in deteriorating weather. The plane crashed in an area of rain, turbulence and thunderstorms. Continued VFR flight in poor weather and a physical impairment due to lack of oxygen when flying at high altitude.",1983,100.0
3219,1983-03-11,07:00,Barquisimeto Venezuela,Avensa,?,Caracas - Barquisimeto,McDonnell Douglas DC-9-32,YV-67C,47025/106,50,45,5,23,22,1,0,"The aircraft landed past the runway threshold, experienced a hard landing in fog, slid off the runway and broke up. Improper in-flight decisions and inadequate supervision of the flight.",1983,46.0
3220,1983-03-30,05:14,"Newark, New Jersey",Central Airlines,?,Chicago - Newark,Learjet 25,N51CA,25-030,2,0,2,2,0,2,0,"While attempting to land, the cargo plane came in too steep and fast, bounced on landing, crashed and burned. Loss of control following ground contact due to anunstabilized approach. Impairment of the flightcrew's judgment, decision making and flying abilities by a combination of physioIogical and psychological factors.",1983,100.0
3221,1983-04-07,14:55,"Selawik, Alaska",Munz Northern Airlines,601,Nome - Ambler,Britten-Norman BN-2A-8 Islander,N37MN,558,3,2,1,2,1,1,0,Lost control of the aircraft and crashed in a snow storm. Continued VFR flight in IFR conditions.,1983,66.67
3222,1983-04-16,00:00,"Near Khartoum, Sudan",Air Liberia,?,Khartoum-Monrovia,Hawker Siddeley HS-748-329 Srs. 2A,EL-AIH,1755,9,6,3,8,5,3,9,The No.2 engine failed during climbout forcing a return to the airport. While on the  base leg the aircraft lost altitude and crashed. High Pressure fuel pump shaft broke due to pump seizure. The remaining engine could not produce enough power because the fuel datum trimmer wasn't reset in accordance with the flight manual.,1983,88.89
3223,1983-04-19,18:09,"Leninakan, Russia",Aeroflot,E-46,Nalchik - Leninakan,Yakovlev YAK-40,CCCP-87291,9320628,21,17,4,21,17,4,0,The crew deviated from course while descending to land. Navigational error. ATC procedural error in not identifying the planes position.,1983,100.0
3224,1983-04-19,07:20,"Near Toba, Japan",Japan Air Self-Defence Force,?,Training,Kawasaki C-1 / Kawasaki C-1,58-1009/68-1015,8009/8015,14,?,?,14,?,?,0,"Both aircraft, flying in tandem, crashed into the side of a mountain. A third aircraft brushed trees and managed to remain airborne.",1983,100.0
3226,1983-04-29,15:10,"Guayaquil, Ecuador",SAN Ecuador,832,Guayaquil - Quito,Sud Aviation SE-210 Caravelle VIR,HC-BAT,125,100,94,6,8,7,1,0,One of the aircraft's engines failed shortly after takeoff and the plane landed heavily on muddy ground and broke in three.,1983,8.0
3229,1983-05-05,09:15,"En route Miami, FL - Nassau, Bahamas",Eastern Air Lines,855,"Miami, FL - Nassau, Bahamas",Lockheed L-1011,N334EA,1141,172,162,10,0,0,0,0,"Procedural error by maintenance crew caused O-ring seal to be left off all three engines, causing all oil to leak out in flight. One engine shut down at first sign of trouble, followed by failure of other two engines. First engine restarted at an altitude of 3,000 feet and ran long enough to make a safe landing at Miami 9 minutes later.",1983,0.0
3231,1983-06-02,08:50,"Tanjung Karang, Indonesia",Garuda Indonesia Airlines,?,Bandar Lampung-Djakarta,Fokker F-28 Fellowship 3000RC,PK-GFV,11132,61,57,4,3,1,2,0,The aircraft failed to gain altitude and overran the runway. Crew did not follow checklist procedures.,1983,4.92
3232,1983-06-02,19:20,"Cincinnati International Airport, Covington/Hebron, Kentucky",Air Canada,797,Dallas-Fort Worth - Toronto,McDonnell Douglas DC-9-32,C-FTLU,47196/278,46,41,5,23,23,0,0,"The plane was on a flight from Houston to Toronto with an intermediate stop at Dallas - Fort Worth.  An in-flight fire in the rear lavatory, of unknown origin, forced the plane to make an emergency landing at Cincinnati International Airport. Fatalities occurred from smoke inhalation and a flash fire that erupted when exit doors were opened. Underestimation of the fire severity and conflicting fire progress reports to the captain delayed a quicker emergency landing. Canadian folk singer Stan Rogers, 33,  killed. He was going home after attending the Kerrville Folk Festival in Texas. He died in the fire while helping other passengers to safety.",1983,50.0
3234,1983-06-08,13:55,"Near Cold Bay, Alaska",Reeve Aleutian Airways,8,"Cold Bay, Alaska - Seattle, Washington",Lockheed L-188C Electra,N1968R,2007,15,10,5,0,0,0,0,"After experiencing a strong vibration, the number 4 prop separated and struck the aircraft causing a major gash in the bottom of the aircraft. This resulted in decompression of the cabin and jamming of the flight controls. Using the autopilot, which uses separate cables, the crew was able to maintain level flight, but not turn or adjust the throttles..  As the flight crew kept trying heavy control inputs, they worked the cables loose enough to regain some control. Diverting to Anchorage, they were barely able to descend by stopping a second engine.  On the second attempt they were able to get low enough to land safely. The cause of the prop separation was not determined since it fell into the ocean",1983,0.0
3236,1983-06-21,00:00,"Niela, Mali",Air Mali,?,?,de Havilland Canada DHC-6 Twin Otter 300,TZ-ACH,394,7,5,2,7,5,2,0,Crashed under unknown circumstances,1983,100.0
3238,1983-07-01,00:00,"Labe, Guinea",CAAK,?,Pyongyang - Conakry,Ilyushin IL-62M,B-889,21391,23,?,?,23,?,?,0,Crashed into Fouta Djall Mountain.,1983,100.0
3240,1983-07-16,00:00,"Off Scilly Islands, UK",British Airways Helicopters,?,Penzance - Scilly Islands,Sikorsky S-61N-II,G-BEON,61-770,26,23,3,20,19,1,0,Crashed into the English Channel.,1983,76.92
3242,1983-08-17,12:27,"Grand Canyon, Arizona",Las Vegas Airlines,?,"Las Vegas, NV  - Grand Canyon, AZ",Piper PA-31-350 Chieftain,N88LV,31-7752118,10,9,1,10,9,1,0,Crashed into a cliff in the Grand Canyon on a sightseeing flight.,1983,100.0
3243,1983-08-30,23:17,"Near Alma-Ata, Kazakastan, USSR",Aeroflot,5463,Kazan - Chelyabinsk - Alma-Ata,Tupolev TU-134A,CCCP-65129,60630,90,84,6,90,84,6,0,Crashed an burned after striking mountain  while attempting to land. Procedural errors.,1983,100.0
3245,1983-09-02,00:00,"Near Smithers, British Columbia, Canada",Central Mountain Air Services,?,Campbell River - Smithers,Britten-Norman BN-2A-21 Islander,C-GIPF,0274,9,?,?,9,?,?,0,"Crashed en route. NY industrialist Georgel Cogar, 51, among those killed.",1983,100.0
3246,1983-09-14,09:34,"Guilin, China",CAAC,?,Guilin - Beijing,Hawker Siddeley Trident 2E /  II-28,B-264 / ?,2169 / ?,106,100,6,11,11,0,0,Collided with a Chinese Air Force aircraft while taxing.,1983,10.38
3248,1983-09-28,00:00,"Off Lanyu Island, Taiwan",Taiwan Airlines,?,Taitung-Lanyu Island,Britten-Norman BN-2A-26 Trislander,B-11109,0518,10,9,1,10,9,1,0,Crashed into the sea.,1983,100.0
3250,1983-10-08,00:00,"Near Lonkin, Myanmar",Burma Airways,?,Lonkin - Myitkyina,de Havilland Canada DHC-6 Twin Otter 300,XY-AEE,512,14,11,3,9,6,3,0,Struck trees on high ground after losing the No.1 engine during take off.,1983,64.29
3251,1983-10-11,20:53,"Pinckneyville, Illinois",Air Illinois,701,"Springfield, Il - Carbondale, IL",Hawker Siddeley HS-748-FAA,N748LL,1716,10,7,3,10,7,3,0,"Two minutes out of Springfield, the left generator suffered a complete mechanical failure. The first officer mistakenly shut down the right generator and all attempts at bring it back to life failed. Although the plane could be flown safely on batteries for about 30 minutes the captain decided to continue on towards Carbondale, thirty-nine minutes away. The batteries lasted for thirty-one minutes. The aircraft lost all power, turned blindly 180 degrees and crashed in a rural area.",1983,100.0
3252,1983-10-28,13:35,"Middletown, Pennsylvania",Pennsylvania Airlines,?,Middletown - Washington DC,Shorts 330-200,N26288,SH3074,30,27,3,1,1,0,0,"A passenger committed suicide by opening the right rear door and jumping out at 3,500 ft.",1983,3.33
3254,1983-11-23,00:00,"Landsdowne House, Canada",Austin Airways,?,?,de Havilland Canada DHC-6 Twin Otter 300,C-GTLA,632,7,5,2,4,4,0,0,The aircraft touched down short of the runway while on a VFR approach in a snowstorm. The nosegear and one of the main landing gear legs broke away from the fuselage and the aircraft caught fire.,1983,57.14
3256,1983-11-28,11:13,"Near Enugu, Nigeria",Nigeria Airways,?,Calabar-Enugu,Fokker F-28 Fellowship 2000,5N-ANF,11090,72,66,6,53,51,2,0,The aircraft crashed 18 nm short of the runway after attaining a nose-high attitude in poor visibility and caught fire. Crew may have been preoccupied with landing gear trouble.,1983,73.61
3259,1983-12-17,13:10,"Paulatuk, Northwest Territory, Canada",Inuvik Coastal Airways,?,Inuvik - Paulatuk,de Havilland Canada DHC-6 Twin Otter 200,C-FGJK,213,12,10,2,2,1,1,0,The left wing contacted the ground after the pilot attempted a go-around. The plane cartwheeled and crashed. Runway is not oriented to correspond with the prevailing winds. The aircraft was overloaded by 840 lbs and was below that prescribed to take off. Lack of weather forcast.,1983,16.67
3262,1984-01-03,00:00,"Novoagansk, Russia",Aeroflot,?,?,Mi-6,CCCP-21006,0239,76,71,5,38,38,0,0,The helicopter crashed on takeoff. Crew error.,1984,50.0
3263,1984-01-09,22:30,"Saint Louis, Missouri",Skycraft Air Transport,?,"Saint Louis, MO - Toronto, Canada",Douglas DC-3,C-GSCA,15745/27190,2,0,2,1,0,1,0,"The attempts at taking off failed because of poor engine performance. On the third try power was lost in both engines and an emergency landing was attempted on a highway. The left wing struck a light pole. Jet-A fuel was used when refueling the aircraft, instead of aviation gas.",1984,50.0
3264,1984-01-10,00:00,"Sofia, Bulgaria",Balkan Bulgarian Airlines,?,Berlin - Sofia,Tupolev TU-134A,LZ-TUR,4352308,50,45,5,50,45,5,0,The aircraft struck power lines and crashed into a forest during a snowstorm while attempting to land.  A go-around was attempted at 300 ft. but the plane struck power lines and crashed 2.5 miles short of the runway. The crew descended below decision altitude while trying to make visual contact with the runway.,1984,100.0
3265,1984-01-13,00:00,"Cochabamba, Bolivia",North East Bolivian Airways,?,Cochabamba-La Paz,Douglas EC-54U,CP-1090,36036,3,0,3,1,0,1,0,"After the No. 2 engine failed on takeoff, the pilot  tried to land but the propellers struck the runway and the aircraft ran off the runway into a ditch.",1984,33.33
3267,1984-01-30,06:30,"Terre Haute, Indiana",Britt Airways,?,Training,Swearingen SA.226TC Metro II,N63Z,TC-240,3,1,2,3,1,2,0,"After taking off from rwy 23, the aircraft crashed ssw of the airport about 6300 ft from the departure end of the runway wy & about 1800 ft to the left of the runway centerline. Impact occurred while the aircraft was in a steep descent. The wreckage path was scattered along a heading of 035 deg from the initial impact point. The aircraft was demolished by impact & fire & no preimpact part failure or malfunction was found that would have caused the accident. Cause undetermined.",1984,100.0
3270,1984-02-28,16:16,"JFK Airport, New York, New York",Scandinavian Airlines (SAS),901,"Oslo, Norway, New York, NY",McDonnell Douglas DC-10-30,LN-RKB,46871,177,163,14,0,0,0,0,"While attempting to land at JFK, New York, the aircraft touched down 4,700 feet beyond the threshold, slid off end of runway and came to rest in a tidal waterway. The crew's disregard for prescribed procedures for monitoring and controlling of airspeed during the final stages of the approach and decision to continue the landing rather than to execute a missed approach. Overreliance on the autothrottle speed control system which had a history of recent malfunctions.",1984,0.0
3271,1984-03-13,07:47,"Barranquilla, Colombia",Aerosucre Colombia,?,Barranquilla - Bogota,Curtiss C-46A,HK-1322P,444,6,2,4,4,1,3,0,"Tried to make an emergency landing. Touched down, lifted off, stalled and crashed.",1984,66.67
3272,1984-03-16,00:00,"San Borja, Bolivia",Lloyd Aereo Boliviano,?,Trinidad-San Borja,Fairchild F-27M,CP-862,BL-52,23,20,3,23,20,3,0,Crashed into the jungle.,1984,100.0
3273,1984-03-24,00:00,"Near Rurrenabaque, Bolivia",Frigorifico Reyes,?,?,Douglas C-54,CP-1206,10559,5,2,3,5,2,3,0,"Shortly after the cargo plane took off, the engines began to backfire, the plane lost altitude, the right wing clipped trees and the plane crashed.",1984,100.0
3275,1984-03-31,08:30,Off  Bimini,State Airlines,?,Ft. Lauderdale - Bimini,Cessna 402B,N44NC,402B-0852,6,5,1,6,5,1,0,"Slowed to 90 knts and soon after began to descent at 5,400 fpm and disappeared from radar and crashed into the sea. The wreckage was never found.",1984,100.0
3278,1984-05-30,01:45,"Chalkhill, Pennsylvania",Zantop International Airlines,?,Baltimore - Detroit,Lockheed L-188AF Electra,N5523,1034,4,1,3,4,1,3,0,"The cargo aircraft's entry into an unusual attitude and the inability of the flight crew to analyze the flight condition before there was a complete loss of control. Although the precise reason for the loss of control was not identified, an undetermined failure of a component in the No.2 vertical gyro system, perhaps involving the amplifier and associated circuitry, probably contributed to the cause of the accident by incorrectly processing data to the co-pilot's approach horizon. The inflight structural failure of the aircraft was due to overload.",1984,100.0
3279,1984-06-04,23:41,"Windsor Locks, Connecticut",Air Continental,?,Syracuse-Windsor Locks,Learjet 23A,N101PP,23-085,3,1,2,3,1,2,0,"According to witnesses, the aircraft made a normal approach to Rwy 33 with no apparent abnormalities. However, when it was about 200 ft over the approach lights, they heard an increase in the engine thrust & the aircraft's descent stopped. Two witnesses thought the aircrew initiated a go-around. Immediately thereafter, the aircraft began an apparent level turn to the right. As it turned thru about 90 deg of turn, the bank angle had increased to nearly 90 deg, the aircraft's nose dropped & the plane crashed in a nose low attitude & burned. Malfunction of spoiler system for reasons undetermined.",1984,100.0
3280,1984-06-19,02:55,"Island Beach, New Jersey",Air Taxi - Raco Helicopters Corp.,?,?,Aerospeciale AS-350D,N5784M,?,3,1,2,3,1,2,0,"The on-demand air taxi flight departed for garden city with one passenger. The reported weather at the approximate time of the accident indicated low clouds, thunderstorm activity including rain and lighting. One witness stated that he observed the helicopter flying at an altitude of approximately 60 to 80 feet above the water. The helicopter wreckage was found the next day on the beach. Continued VFR flight into IMC. Improper altitude.",1984,100.0
3284,1984-07-21,13:40,"Tau Island, American Samoa",South Pacific Island Airways,?,Pango Pango - Tau Island,de Havilland Canada DHC-6 Twin Otter 300,N43SP,669,14,11,3,1,1,0,0,While turning from its base leg onto the final approach the fight controls suddenly collapsed and the nose of the plane pitched up. The pilot attempted to maintain control  of the aircraft by using the throttle and flap controls but it collided with a vehicle and terminal building.  A rusted elevator control cable broke. Improper maintenance  procedures. Total failure of the elevator control due to corrosion.,1984,7.14
3285,1984-08-02,08:05,"Vieques, Puerto Rico",Vieques Air Link,?,"Vieques, PR - St. Croix, VI",Britten-Norman BN-2A Islander,N589SA,0038,9,8,1,9,8,1,0,Banked to the left shortly after taking off and crashed into the ocean. Aircraft overloaded and improperly loaded. Inexperienced pilot. Water contamination of fuel.,1984,100.0
3287,1984-08-05,00:00,"Dacca, Bangladesh",Bangladesh Biman,?,Chittagong-Patenga - Dhaka,Fokker F-27 Friendship 600,S2-ABJ,10453,49,45,4,49,45,4,0,"Crashed in the water, 1,800 ft. short of the runway on a second landing attempt after a go-around on a VOR approach.",1984,100.0
3288,1984-08-11,01:00,"Near Memphis, Tennessee",Aviation Enterprises,?,Memphis - Chicago,Douglas DC-3,N70003,12938,3,1,2,3,1,2,0,During takeoff the crew lost the No. 1 engine. The plane struck utility poles and crashed through the roof of a building. Missing spark plug from the No. 1 engine in the No. 14 cylinder.,1984,100.0
3289,1984-08-15,00:00,"Near Wamena, Indonesia",Airfast Indonesia,?,Wamena-Jayapura,Douglas C-47A,PK-OBC,12485,3,1,2,2,1,1,0,Crashed into a mountain while en route.,1984,66.67
3290,1984-08-24,11:18,"San Luis Obispo, California",Wings West Airlines / Private,628,San Luis Obispo - San Fransisco,Beechcraft C99 / Rockwell 112TC,N6399U/N112SM,U187 /,17,13,4,17,13,4,0,"A head-on midair collision occurred at 3, 400 ft. near San Luis Obispo Airport . The Beech was climbing and the Rockwell was descending. Two aboard the Rockwell aircraft were killed along with 15 aboard the Beech.  Failure of the pilots of both aircraft to follow the recommended communications and traffic advisory practices for uncontrolled airports in alerting each other to their presence. Underlying the accident were the physiological limitations of human vision and reaction time.",1984,100.0
3292,1984-09-06,00:00,"Mt. Musaka, Papua, New Guinea",Talair,?,Wewak-Tabubil-Telefomin-Kiunga,Britten-Norman BN-2A-20 Islander,P2-ISG,0756,11,9,2,9,7,2,0,Crashed into Mt. Musaka.,1984,81.82
3293,1984-09-07,21:10,"Near Naples, Florida",Provincetown - Boston Airlines,?,"Naples, FL - Tampa, FL",Cessna 402C,N89PB,402C-06550,6,5,1,1,1,0,0,Lost both engines while taking off and crashed  wheels up in a field. Fueled with jet fuel by accident.,1984,16.67
3294,1984-09-11,00:00,"Near the Kwango River, Zaire",MMM Aero Services,?,Kinshasa - Tshikapa,Handley Page Dart Herald 202,9Q-CAH,303,30,25,5,30,25,5,0,After an engine failed in flight. The crew tried to make an emergency landing but over shot the runway and crashed.,1984,100.0
3296,1984-09-18,11:04,"Quito, Ecuador",AECA Cargo,767-103,Quito - Guayaquil,McDonnell Douglas DC-8F-55,HC-BKN,45754/224,4,0,4,4,0,4,49,"While taking off, the cargo plane was unable to gain altitude and crashed into buildings at the end of the runway. Improper calculation of center of gravity, load distribution and maximum takeoff weight for existing runway and weather conditions.",1984,100.0
3298,1984-10-09,00:00,"Fort Franklin, Canada",Nahanni Air Services,?,Fort Norman - Fort Franklin,de Havilland Canada DHC-6 Twin Otter 100,C-FPPL,115,7,6,1,7,6,1,0,Struck a tower while on approach in fog.  Weather was below VFR minima and not reported to the pilot because of a lack of observation and communications facilities at Fort Franklin. The decision of the pilot to continue the approach in fog.,1984,100.0
3299,1984-10-11,05:40,"Near Omsk, Russia",Aeroflot,3352,Krasnodar - Omsk,Tupolev TU-154B,CCCP-85243,243,179,170,9,174,169,5,4,"While landing, the crew noticed something on the runway, took evasive action and crashed into two cleaning vehicles. The flying control officer (ATC)  fell asleep and did not inform the controllers cleaning vehicles were on the runway.",1984,97.21
3300,1984-10-11,17:37,"Goose Bay, Newfoundland, Canada",Labradore Airways,?,St. Anthony - Goose Bay,de Havilland Canada DHC-6 Twin Otter 100,C-FAUS,34,4,2,2,4,2,2,0,The air ambulance struck a mountain in near zero visibility and snow bounced twice and came to rest in a canyon. The VFR flight was attempted in mountainous terrain in marginal weather conditions. The aircraft was flown at an altitude which did not provide terrain clearance and the aircraft struck amountain for undetermined reasons.,1984,100.0
3301,1984-10-27,00:00,"Near Kabul, Afghanistan",Mililtary - Soviet Air Force,?,Tachkent-Kaboul,Ilyushin IL-76M,CCCP-86739,083412354,11,7,4,11,7,4,0,Shot down by enemy fire.,1984,100.0
3302,1984-10-31,00:00,"Off Davao, Philippines",Village Airways,?,Davao - Manila,Douglas C-47B,RP-C138,20811,4,0,4,4,0,4,0,The cargo plane went missing in the Pacific Ocean while en route.,1984,100.0
3303,1984-11-20,00:00,"Loja, Peru",TAME,?,Loja - Zumba,de Havilland Canada DHC-6 Twin Otter 300,FAE-446,446,14,12,2,14,12,2,0,Crashed into high terrain.,1984,100.0
3304,1984-12-04,00:00,"Near Kostroma, USSR",Aeroflot,?,Kostroma -Kvanovo,LET 410 M,CCCP-67225,770706,17,15,2,17,15,2,0,Spatial orientation caused by failure of the artificial horizon.,1984,100.0
3307,1984-12-22,00:00,"Near Bhojpur, Nepal",Royal Nepal Airlines,?,Katmandou-Bhojpur,de Havilland Canada DHC-6 Twin Otter 300,9N-ABH,376,23,20,3,15,12,3,0,Crashed into mountain in poor weather off the intended course.,1984,65.22
3308,1984-12-23,14:15,"Near Kranoyarsk, Russia",Aeroflot,3519,Krasnoyarsk - Irkutsk,Tupolev TU-154B-2,CCCP-85338,338,111,104,7,110,103,7,0,The aircraft crashed while attempting an emergency landing after the No. 3 engine caught fire. Failure of a  compressor.,1984,99.1
3310,1985-01-09,07:00,"Kansas City, Kansas",TPI International Airways,?,Detroit - Kansas City,Lockheed L-188AF Electra,N357Q,1044,3,0,3,3,0,3,0,The cargo plane executed a missed approach because it was too high. The copilot mistakenly lined up with nearby Fairfax Airport to land. The captain took over and entered a steep climb for a go-around. The plane stalled and entered a dive and crashed into a water treatment plant. Improper IFR procedure. Airspeed not maintained which led to an inadvertent stall.,1985,100.0
3312,1985-01-19,08:22,"Havana, Cuba",Cubana de Aviacion,?,Havana - Managua,Ilyushin IL-18D,CU-T899,188011102,38,33,5,38,33,5,0,The airliner crashed after takeoff. Failure of the artificial horizon and obstruction of aileron control due to shifted cargo.,1985,100.0
3313,1985-01-20,23:15,"Carson, New Mexico",Air Taxi - EMS,?,"Albuquerque, NM - Taos, NM -",Bell 206 L-1,N40TE,45712,3,2,1,3,2,1,0,The helicopter crashed in open terrain during a turn to reverse direction. Witnesses stated the aircraft was heading north and was on a converging course with high tension lines that were about 80 to 100 ft high and the belly counted spotlight was illuminated when it passed overhead. The helicopter impacted snow covered terrain in a steep descending bank to the right at a high rate of speed on a southerly heading. The power lines showed no evidence of having been struck. Pilot did not maintain directional control.,1985,100.0
3314,1985-01-21,01:04,"Reno, Nevada",Galaxy Airlines,203,"Reno, NV - Minneapolis-St. Paul, MN",Lockheed L-188A Electra,N5532,1121,71,65,6,70,64,6,0,"The aircraft crashed while returning to the airport after reporting severe vibrations. While attempting to land, the aircraft crashed into a  field, bounced and slid into mobile homes. A ground handler forgot to close an air start access door. The crew's failure to control and monitor the flight path and air speed of the aircraft after detecting the vibration.",1985,98.59
3316,1985-01-23,10:35,"Cerro el Plateado, Colombia",Aerolineas Centrales de Colombia,?,Medellin - Quibdo,de Havilland Canada DHC-6 Twin Otter 300,HK-1910,497,23,21,2,23,21,2,0,"Crashed into a mountain at 11,500 ft.  In rainand fog.  Flying under VFR when conditions changed to IFR.",1985,100.0
3318,1985-02-01,08:01,"Minsk, Belarus, USSR",Aeroflot,7841,Minsk - Leningrad,Tupolev TU-134A,CCCP-65910,63971,80,74,6,58,55,3,0,The aircraft crashed shortly after taking off from Minsk.Double engine failure due to ice ingestion.,1985,72.5
3319,1985-02-04,19:51,"Soldotna, Alaska",North Pacific Airlines,-,"Anchorage, AK - Anchorage, AK",Beech Queen Air 65-A80,N50NP,LD-231,9,8,1,9,8,1,0,Crashed into trees while attempting a go-around in poor weather. Improper minimum descent atlitiude and missed approach. Improper inflight decision. Improper missed approach. Minimum descent altitude not maintained.,1985,100.0
3325,1985-03-28,09:50,"Near Florencia, Colombia",SATENA,?,Bogota - San Vicente del Caguán - Florencia,Fokker F-28 Fellowship 3000,FAC-1140,11165,46,40,6,46,40,6,0,The domestic flight crashed into a mountain while attempting to land at Florencia in rain and dense fog.,1985,100.0
3326,1985-04-11,00:00,"Salta, Argentina",YPF,?,Buenos Aires - Salta,HS-125-700B,LV-ALW,257133,7,5,2,7,5,2,0,After an aborted landing attempt the aircraft struck a mountain in poor weather conditions.,1985,100.0
3329,1985-04-20,00:00,"Santa Rosa, Bolivia",Carga Aereo Transportada,?,?,Convair CV-440,CP-1489,319,4,1,3,4,1,3,0,The cargo plane lost an engine on talkeoff nosed down and crashed.,1985,100.0
3330,1985-04-20,00:00,"Kulusuk, Greenland",Aeronica,?,Positioning,Fokker F-27 Friendship 100,YN-BZF,10118,5,0,5,2,0,2,0,After a fuel transfer problem the plane crashed while trying to make an emergency landing in snow. Poor weather and failure of the crew to follow proper procedures with the auxiliary fuel system.,1985,40.0
3333,1985-05-28,00:00,"Cabimas, Venezuela",Avensa,?,Cabimas - Caracas,Convair CV-580,YV-84C,157,13,8,5,2,0,2,0,"The aircraft's tail struck a hill 1,500 feet from the end of the runway after which an emergency crash landing was made.",1985,15.38
3334,1985-05-31,23:00,"Nashville, Tennessee",General Aviation Inc.,115,Nashville - Indianapolis,Grumman G-159 Gulfstream I,N181TG,181,2,0,2,2,0,2,0,The cargo plane crashed after losing the No. 1 engine. Fuel starvation. Pilot had the fuel selector for the No. 1 engine in the off and feathered position.,1985,100.0
3338,1985-07-10,23:46,"Near Uchuduk, Uzbekistan, USSR",Aeroflot,7425,Karshi - Leningrad,Tupolev TU-154B-2,CCCP-85311,311,200,191,9,200,191,9,0,"The crew climbed to the cruising altitude of FL380  at an airspeed of which is close to stall speed. During cruise flight vibrations started because of the low airspeed but were assumed by the crew to be  caused by engine surges. They reduced power to idle, causing the airspeed to drop. Trying to maintain altitude, the airplane eventually stalled, went into a flat spin and crashed.",1985,100.0
3339,1985-07-24,17:00,"Leticia, Colombia",Fuerza Aérea Colombiana,?,Leticia - Bogota,Douglas DC-6B,FAC-902,45067/709,80,76,4,80,76,4,0,"Crashed into the Amazon jungle in poor weather, after the crew reported a fire in the No. 3 engine. The last words from the aircraft was ""We're falling.""",1985,100.0
